,TSLA
37910,200.72
37911,200.99
37912,201.19
37913,201.07
37914,201.14
37915,201.0587
37916,200.66
37917,200.4005
37918,200.28
37919,200.29
37920,200.22
37921,199.94
37922,200.1349
37923,200.23
37924,200.231
37925,200.08
37926,200.0
37927,200.067
37928,200.0
37929,200.09
37930,200.1
37931,199.96
37932,199.91
37933,199.52
37934,199.617
37935,199.61
37936,199.635
37937,199.66
37938,199.65
37939,199.35
37940,199.32
37941,198.9
37942,199.2636
37943,199.2758
37944,199.213
37945,198.88
37946,198.852
37947,198.82
37948,198.82
37949,198.772
37950,198.83
37951,198.9725
37952,199.29
37953,199.2
37954,199.03
37955,198.84
37956,198.94
37957,199.0
37958,198.8725
37959,198.57
37960,198.62
37961,198.55
37962,198.492
37963,198.6
37964,198.62
37965,198.7432
37966,198.85
37967,198.7678
37968,198.71
37969,198.68
37970,198.65
37971,198.75
37972,198.805
37973,198.85
37974,198.7724
37975,198.84
37976,198.76
37977,198.8365
37978,199.17
37979,199.1504
37980,199.29
37981,198.92
37982,199.02
37983,198.85
37984,198.8855
37985,198.77
37986,198.84
37987,198.772
37988,198.86
37989,198.53
37990,198.58
37991,198.52
37992,198.425
37993,198.25
37994,198.1891
37995,197.82
37996,198.17
37997,198.2398
37998,198.29
37999,198.545
38000,198.58
38001,198.49
38002,198.525
38003,198.67
38004,198.6
38005,198.65
38006,198.77
38007,198.71
38008,198.63
38009,198.7203
38010,198.63
38011,198.68
38012,198.73
38013,198.77
38014,198.7848
38015,198.72
38016,198.74
38017,198.6
38018,198.57
38019,198.5256
38020,198.38
38021,198.41
38022,198.54
38023,198.48
38024,198.4052
38025,198.33
38026,198.3501
38027,198.29
38028,198.23
38029,198.3732
38030,198.31
38031,198.33
38032,198.495
38033,198.44
38034,198.37
38035,198.29
38036,198.3
38037,198.24
38038,198.28
38039,198.21
38040,198.15
38041,198.63
38042,199.2
38043,199.39
38044,199.7055
38045,199.19
38046,199.21
38047,198.45
38048,198.7572
38049,198.5792
38050,198.53
38051,198.1309
38052,197.16
38053,197.545
38054,197.8
38055,198.38
38056,198.11
38057,197.99
38058,198.0504
38059,198.294
38060,198.5
38061,198.14
38062,198.25
38063,198.3
38064,198.17
38065,198.38
38066,198.5635
38067,198.68
38068,198.96
38069,198.57
38070,198.4
38071,198.545
38072,198.59
38073,198.62
38074,198.55
38075,198.46
38076,198.48
38077,198.58
38078,198.71
38079,198.71
38080,199.0212
38081,199.01
38082,198.9
38083,198.75
38084,198.8904
38085,198.96
38086,199.6
38087,199.725
38088,199.78
38089,199.9
38090,199.86
38091,199.91
38092,199.72
38093,199.76
38094,199.72
38095,199.81
38096,199.7595
38097,199.5001
38098,199.656
38099,199.64
38100,199.8
38101,199.71
38102,199.89
38103,199.97
38104,199.8175
38105,199.78
38106,199.85
38107,199.92
38108,199.75
38109,199.7444
38110,199.99
38111,200.0
38112,200.3373
38113,200.504
38114,200.7844
38115,200.88
38116,200.875
38117,200.82
38118,200.71
38119,200.655
38120,200.43
38121,200.41
38122,200.5
38123,200.47
38124,200.49
38125,200.55
38126,200.455
38127,200.48
38128,200.4133
38129,200.194
38130,200.3
38131,199.87
38132,199.4746
38133,199.5141
38134,199.6
38135,199.47
38136,199.2781
38137,199.12
38138,198.86
38139,198.8373
38140,198.7718
38141,199.26
38142,199.28
38143,199.26
38144,199.245
38145,199.1
38146,199.1345
38147,199.203
38148,199.15
38149,199.2
38150,199.27
38151,199.4327
38152,199.36
38153,199.3383
38154,199.27
38155,199.3
38156,199.4706
38157,199.35
38158,199.4
38159,199.4395
38160,199.45
38161,199.55
38162,199.5824
38163,199.47
38164,199.35
38165,199.27
38166,199.1851
38167,199.28
38168,199.38
38169,199.5
38170,199.5
38171,199.4
38172,199.495
38173,199.82
38174,200.0
38175,200.2
38176,200.16
38177,200.57
38178,200.84
38179,200.77
38180,200.9699
38181,201.3114
38182,201.2986
38183,201.42
38184,201.6
38185,201.61
38186,201.48
38187,201.25
38188,201.22
38189,201.24
38190,201.3913
38191,201.32
38192,201.43
38193,201.2786
38194,201.2806
38195,201.28
38196,201.3217
38197,201.14
38198,200.96
38199,200.73
38200,200.61
38201,200.5
38202,200.63
38203,200.5358
38204,200.56
38205,200.51
38206,200.56
38207,200.57
38208,200.62
38209,200.61
38210,200.7
38211,200.681
38212,200.722
38213,200.76
38214,200.8
38215,201.0719
38216,201.24
38217,201.2989
38218,201.325
38219,201.2012
38220,201.16
38221,201.1047
38222,201.17
38223,201.115
38224,200.868
38225,200.78
38226,200.8505
38227,200.86
38228,200.9075
38229,200.88
38230,200.985
38231,201.08
38232,200.94
38233,201.02
38234,201.02
38235,200.935
38236,200.9061
38237,200.8772
38238,200.8543
38239,201.0
38240,201.1425
38241,201.07
38242,201.15
38243,201.355
38244,201.3227
38245,201.4589
38246,201.53
38247,201.44
38248,201.5
38249,201.354
38250,201.3201
38251,201.6054
38252,201.6798
38253,201.6901
38254,201.67
38255,201.78
38256,201.904
38257,201.83
38258,201.63
38259,201.76
38260,201.78
38261,201.77
38262,201.815
38263,201.875
38264,201.97
38265,201.81
38266,201.8851
38267,201.823
38268,201.84
38269,201.855
38270,201.935
38271,201.92
38272,201.88
38273,201.91
38274,201.93
38275,202.015
38276,202.11
38277,202.1999
38278,202.2891
38279,202.33
38280,202.33
38281,202.4079
38282,202.48
38283,202.43
38284,202.45
38285,202.44
38286,202.42
38287,202.2106
38288,202.08
38289,202.1595
38290,202.1
38291,202.17
38292,202.1
38293,202.13
38294,201.889
38295,201.88
38296,201.94
38297,202.04
38298,201.601
38299,201.6
38300,201.77
38301,201.86
38302,201.8
38303,201.84
38304,201.6788
38305,201.68
38306,201.47
38307,201.65
38308,201.7178
38309,201.708
38310,201.73
38311,201.64
38312,201.466
38313,202.06
38314,202.36
38315,202.6
38316,202.2002
38317,201.7706
38318,201.88
38319,202.0249
38320,202.2
38321,202.09
38322,202.14
38323,201.78
38324,201.59
38325,200.96
38326,201.08
38327,200.7
38328,200.98
38329,201.1639
38330,201.49
38331,201.5
38332,201.4
38333,201.4417
38334,201.42
38335,201.45
38336,201.62
38337,201.19
38338,201.3938
38339,201.17
38340,201.12
38341,201.39
38342,201.67
38343,201.9
38344,201.9254
38345,201.87
38346,202.14
38347,202.0462
38348,201.92
38349,201.83
38350,202.36
38351,202.36
38352,202.7394
38353,202.84
38354,202.745
38355,202.98
38356,202.69
38357,202.69
38358,202.53
38359,202.33
38360,202.5797
38361,202.25
38362,202.31
38363,202.16
38364,202.07
38365,202.11
38366,202.25
38367,202.13
38368,202.09
38369,201.69
38370,201.561
38371,201.6001
38372,201.53
38373,201.47
38374,201.45
38375,201.62
38376,201.6386
38377,201.8175
38378,201.75
38379,201.49
38380,200.79
38381,200.762
38382,200.69
38383,200.83
38384,200.96
38385,200.81
38386,200.8
38387,200.41
38388,200.53
38389,200.49
38390,200.6
38391,200.71
38392,200.83
38393,200.775
38394,200.53
38395,200.62
38396,200.5
38397,200.6
38398,200.48
38399,200.3791
38400,200.29
38401,200.535
38402,200.54
38403,200.69
38404,200.506
38405,200.75
38406,200.64
38407,200.63
38408,200.81
38409,200.755
38410,200.35
38411,200.6619
38412,200.38
38413,200.16
38414,199.86
38415,199.5
38416,199.94
38417,199.8937
38418,199.56
38419,199.58
38420,199.5
38421,199.38
38422,199.23
38423,199.23
38424,199.0
38425,199.0
38426,199.2299
38427,199.21
38428,198.8922
38429,198.75
38430,198.69
38431,198.01
38432,198.04
38433,197.85
38434,197.75
38435,197.85
38436,197.9926
38437,198.19
38438,198.87
38439,198.61
38440,199.085
38441,198.84
38442,198.7
38443,198.256
38444,197.8
38445,197.9687
38446,198.35
38447,198.3734
38448,198.05
38449,198.6854
38450,198.89
38451,198.8172
38452,198.85
38453,198.95
38454,199.338
38455,199.65
38456,200.1046
38457,200.27
38458,200.31
38459,200.0776
38460,200.085
38461,200.0
38462,199.8201
38463,199.59
38464,199.475
38465,199.505
38466,199.58
38467,199.41
38468,199.48
38469,199.54
38470,199.91
38471,200.06
38472,200.15
38473,200.295
38474,200.489
38475,200.49
38476,200.3932
38477,200.04
38478,199.7448
38479,199.8
38480,199.919
38481,199.781
38482,199.58
38483,199.7285
38484,199.08
38485,198.885
38486,199.2723
38487,199.1978
38488,199.17
38489,199.3
38490,199.17
38491,199.32
38492,199.37
38493,199.28
38494,199.07
38495,198.92
38496,198.82
38497,198.3933
38498,198.215
38499,198.77
38500,198.64
38501,198.4165
38502,198.49
38503,198.52
38504,198.3791
38505,198.4506
38506,198.47
38507,198.3025
38508,198.25
38509,197.99
38510,198.17
38511,198.19
38512,198.17
38513,198.31
38514,198.3
38515,198.4
38516,198.12
38517,198.0
38518,197.9455
38519,198.12
38520,198.17
38521,198.33
38522,198.59
38523,198.65
38524,198.61
38525,198.63
38526,198.99
38527,198.7
38528,198.66
38529,198.62
38530,198.3205
38531,198.46
38532,198.33
38533,198.33
38534,198.3541
38535,198.39
38536,198.41
38537,198.43
38538,198.4489
38539,198.5215
38540,198.4
38541,198.49
38542,198.39
38543,198.46
38544,198.46
38545,198.55
38546,198.5656
38547,198.7
38548,198.59
38549,198.5489
38550,198.6
38551,198.43
38552,198.5299
38553,198.47
38554,198.56
38555,198.26
38556,198.27
38557,198.3541
38558,198.4
38559,198.39
38560,198.505
38561,198.85
38562,198.9473
38563,198.7916
38564,198.9083
38565,198.6001
38566,198.6
38567,198.76
38568,198.6682
38569,198.7713
38570,198.79
38571,198.88
38572,198.74
38573,198.7374
38574,198.58
38575,198.4
38576,198.45
38577,198.43
38578,198.42
38579,198.69
38580,198.5181
38581,198.69
38582,198.72
38583,198.72
38584,198.76
38585,198.8412
38586,198.81
38587,198.95
38588,199.01
38589,199.32
38590,199.57
38591,199.48
38592,199.4157
38593,199.37
38594,199.23
38595,199.145
38596,199.2195
38597,199.32
38598,199.3787
38599,199.5771
38600,199.2
38601,199.13
38602,199.03
38603,199.05
38604,199.08
38605,199.11
38606,199.07
38607,199.1
38608,198.99
38609,199.0
38610,199.0114
38611,198.74
38612,198.87
38613,198.89
38614,198.88
38615,198.94
38616,199.0
38617,198.87
38618,198.94
38619,198.85
38620,198.74
38621,198.74
38622,198.65
38623,198.7628
38624,198.54
38625,198.58
38626,198.615
38627,198.52
38628,198.535
38629,198.7199
38630,198.5
38631,198.4814
38632,198.455
38633,198.45
38634,198.47
38635,198.43
38636,198.66
38637,198.72
38638,198.72
38639,198.57
38640,198.54
38641,198.556
38642,198.42
38643,198.49
38644,198.4997
38645,198.55
38646,198.5584
38647,198.411
38648,198.54
38649,198.52
38650,198.53
38651,198.4702
38652,198.6
38653,198.53
38654,198.6
38655,198.5812
38656,198.64
38657,198.67
38658,198.675
38659,198.68
38660,198.9478
38661,198.87
38662,198.875
38663,198.88
38664,198.94
38665,198.98
38666,198.87
38667,198.9
38668,198.98
38669,198.93
38670,198.88
38671,198.852
38672,198.91
38673,198.98
38674,198.9798
38675,198.99
38676,198.87
38677,198.66
38678,198.49
38679,198.5512
38680,198.65
38681,198.6917
38682,198.75
38683,198.73
38684,198.64
38685,198.56
38686,198.6
38687,198.476
38688,198.63
38689,198.49
38690,198.43
38691,198.43
38692,198.51
38693,198.42
38694,198.385
38695,198.36
38696,198.195
38697,198.09
38698,198.109
38699,198.0662
38700,198.05
38701,197.99
38702,197.97
38703,198.08
38704,198.0
38705,198.05
38706,198.065
38707,198.086
38708,198.08
38709,198.03
38710,198.14
38711,198.09
38712,198.15
38713,198.0575
38714,198.074
38715,198.12
38716,198.135
38717,198.23
38718,198.15
38719,198.11
38720,198.08
38721,198.11
38722,198.18
38723,198.247
38724,198.15
38725,198.18
38726,198.15
38727,198.34
38728,198.2878
38729,198.363
38730,198.44
38731,198.4901
38732,198.55
38733,198.5761
38734,198.7577
38735,198.81
38736,198.71
38737,198.7577
38738,198.705
38739,198.6998
38740,198.71
38741,198.69
38742,198.66
38743,198.67
38744,198.65
38745,198.7
38746,198.63
38747,198.6
38748,198.62
38749,198.52
38750,198.64
38751,198.62
38752,198.735
38753,198.72
38754,198.59
38755,198.43
38756,198.42
38757,198.506
38758,198.52
38759,198.54
38760,198.52
38761,198.54
38762,198.5286
38763,198.57
38764,198.56
38765,198.49
38766,198.54
38767,198.54
38768,198.5
38769,198.54
38770,198.47
38771,198.53
38772,198.65
38773,198.5
38774,198.56
38775,198.51
38776,198.52
38777,198.4659
38778,198.33
38779,198.34
38780,198.36
38781,198.37
38782,198.43
38783,198.41
38784,198.42
38785,198.41
38786,198.35
38787,198.35
38788,198.45
38789,198.4
38790,198.4
38791,198.42
38792,198.47
38793,198.42
38794,198.35
38795,198.24
38796,198.15
38797,198.21
38798,198.1854
38799,198.24
38800,198.26
38801,198.155
38802,198.25
38803,198.29
38804,198.29
38805,198.17
38806,198.27
38807,198.27
38808,198.1372
38809,198.13
38810,198.05
38811,197.95
38812,197.86
38813,197.82
38814,197.86
38815,197.93
38816,197.98
38817,197.6
38818,197.505
38819,197.49
38820,197.58
38821,198.42
38822,198.2
38823,198.82
38824,199.01
38825,199.34
38826,199.349
38827,198.72
38828,199.0156
38829,199.06
38830,198.843
38831,199.51
38832,199.025
38833,199.0932
38834,198.96
38835,199.04
38836,199.16
38837,199.022
38838,198.95
38839,199.01
38840,199.09
38841,198.95
38842,199.3126
38843,199.3
38844,199.22
38845,199.39
38846,199.35
38847,199.415
38848,199.6918
38849,199.46
38850,200.21
38851,200.25
38852,200.3342
38853,200.51
38854,200.0894
38855,200.03
38856,200.0111
38857,199.9943
38858,200.33
38859,200.55
38860,200.43
38861,200.32
38862,200.49
38863,200.48
38864,200.74
38865,201.07
38866,201.07
38867,200.6906
38868,200.632
38869,200.65
38870,200.4001
38871,200.471
38872,200.49
38873,200.575
38874,200.65
38875,200.535
38876,200.475
38877,200.51
38878,200.6
38879,200.75
38880,201.35
38881,201.29
38882,200.9125
38883,201.2889
38884,200.96
38885,200.83
38886,200.72
38887,200.58
38888,200.3
38889,200.1909
38890,200.3707
38891,200.61
38892,200.9
38893,201.15
38894,201.2
38895,201.0753
38896,200.8849
38897,200.79
38898,200.85
38899,200.9
38900,200.83
38901,200.72
38902,200.69
38903,200.6025
38904,200.66
38905,200.6
38906,200.61
38907,200.6
38908,200.96
38909,200.7782
38910,200.8514
38911,200.79
38912,200.57
38913,200.695
38914,200.725
38915,200.49
38916,200.5
38917,200.58
38918,200.56
38919,200.64
38920,200.55
38921,200.58
38922,200.57
38923,200.48
38924,200.55
38925,200.56
38926,200.74
38927,200.85
38928,200.7369
38929,200.72
38930,200.76
38931,200.84
38932,200.95
38933,201.0301
38934,201.0
38935,200.6075
38936,200.57
38937,200.52
38938,200.54
38939,200.43
38940,200.3
38941,200.2877
38942,200.28
38943,200.29
38944,200.12
38945,200.4584
38946,200.4115
38947,200.32
38948,200.35
38949,200.4916
38950,200.51
38951,200.635
38952,200.61
38953,200.42
38954,200.47
38955,200.45
38956,200.47
38957,200.45
38958,200.487
38959,200.54
38960,200.6
38961,200.51
38962,200.625
38963,200.57
38964,200.64
38965,200.6109
38966,200.6646
38967,200.97
38968,201.05
38969,200.92
38970,200.94
38971,201.025
38972,200.8913
38973,200.91
38974,200.97
38975,201.0892
38976,201.06
38977,201.1
38978,201.12
38979,201.16
38980,201.28
38981,201.2407
38982,201.46
38983,201.49
38984,201.44
38985,201.4784
38986,201.41
38987,201.64
38988,201.59
38989,201.8
38990,201.75
38991,201.94
38992,201.9801
38993,202.0
38994,202.04
38995,201.96
38996,201.5975
38997,201.661
38998,201.64
38999,201.87
39000,201.9288
39001,201.779
39002,201.7
39003,201.76
39004,201.702
39005,201.588
39006,201.69
39007,201.7
39008,201.7
39009,201.672
39010,201.6499
39011,201.5
39012,201.5
39013,201.3599
39014,201.29
39015,201.3
39016,201.35
39017,201.35
39018,201.62
39019,201.53
39020,201.64
39021,201.4912
39022,201.47
39023,201.59
39024,201.678
39025,201.6424
39026,201.8
39027,201.66
39028,201.6596
39029,201.63
39030,201.67
39031,201.52
39032,201.22
39033,201.2001
39034,201.0581
39035,201.0
39036,201.06
39037,201.07
39038,201.14
39039,201.2107
39040,201.1304
39041,201.0688
39042,201.015
39043,201.0232
39044,200.9605
39045,200.92
39046,200.88
39047,200.7678
39048,200.57
39049,200.4406
39050,200.29
39051,200.39
39052,200.502
39053,200.5
39054,200.7659
39055,200.74
39056,200.74
39057,200.835
39058,200.84
39059,200.84
39060,200.8209
39061,200.74
39062,200.82
39063,200.63
39064,200.7
39065,200.64
39066,200.7
39067,200.7
39068,200.76
39069,200.75
39070,200.78
39071,200.88
39072,200.71
39073,200.7326
39074,200.67
39075,200.715
39076,200.76
39077,200.7875
39078,200.8
39079,200.85
39080,200.83
39081,200.82
39082,201.0
39083,200.92
39084,200.99
39085,200.9478
39086,201.0
39087,200.95
39088,200.81
39089,200.9
39090,200.94
39091,200.88
39092,200.87
39093,200.9
39094,200.8
39095,200.671
39096,200.661
39097,200.61
